# This file contains the peak energy deposition density for each cube in the detector array.
# Each line corresponds to one cube, with the following format: (x, y, z, peak energy deposition density)
# x, y, z: The coordinates of the cube in the detector array
# peak energy deposition density: The maximum energy deposition density in the cube, in units of J/g
# this is for a 100mm X 100mm X 200mm lXe Target. Each cube is 10mm X 10mm X 10mm
x	y	z	peak_energy_deposition_density
7.0	5.0	8.0	1.0867141586935873e-10
7.0	5.0	9.0	1.5047068369966556e-10
7.0	5.0	10.0	1.7878769977189936e-10
7.0	5.0	11.0	2.0838995825462468e-10
7.0	5.0	12.0	2.319695790459741e-10
7.0	5.0	13.0	2.802978634078711e-10
7.0	5.0	14.0	3.0630515533470677e-10
7.0	5.0	15.0	3.1344655583529566e-10
7.0	5.0	16.0	3.1980521614569715e-10
7.0	5.0	17.0	3.4124867616901897e-10
7.0	5.0	18.0	3.5149809078738774e-10
7.0	5.0	19.0	3.4011520374097145e-10
7.0	5.0	20.0	3.338839587286048e-10
7.0	6.0	0.0	5.47370055903939e-13
7.0	6.0	1.0	1.4622028168955348e-12
7.0	6.0	2.0	2.5110098956531463e-12
7.0	6.0	3.0	5.766765135764944e-12
7.0	6.0	4.0	9.621828569888662e-12
7.0	6.0	5.0	1.7778618708422996e-11
7.0	6.0	6.0	3.5707423531362625e-11
7.0	6.0	7.0	4.880505275792643e-11
7.0	6.0	8.0	6.764403830958264e-11
7.0	6.0	9.0	9.00287935908167e-11
7.0	6.0	10.0	1.116976427525791e-10
7.0	6.0	11.0	1.3338260340420064e-10
7.0	6.0	12.0	1.5629789630286582e-10
7.0	6.0	13.0	1.767975446220512e-10
7.0	6.0	14.0	1.9299431256059517e-10
7.0	6.0	15.0	2.009763482353819e-10
7.0	6.0	16.0	2.2234064339469848e-10
7.0	6.0	17.0	2.3033650166267703e-10
7.0	6.0	18.0	2.310322978473822e-10
7.0	6.0	19.0	2.4082455488458103e-10
7.0	6.0	20.0	2.2972844183993557e-10
7.0	7.0	0.0	6.953349039457464e-13
7.0	7.0	1.0	7.317409563426021e-13
7.0	7.0	2.0	1.21772409478803e-12
7.0	7.0	3.0	2.996042941726935e-12
7.0	7.0	4.0	3.926661682588368e-12
7.0	7.0	5.0	5.257973541623116e-12
7.0	7.0	6.0	1.2082599226000889e-11
7.0	7.0	7.0	1.3744062331433797e-11
7.0	7.0	8.0	2.112986664941562e-11
7.0	7.0	9.0	2.921991290002957e-11
7.0	7.0	10.0	3.659950403947328e-11
7.0	7.0	11.0	4.588100915800083e-11
7.0	7.0	12.0	5.710522127825439e-11
7.0	7.0	13.0	6.639861947395018e-11
7.0	7.0	14.0	7.702533965073713e-11
7.0	7.0	15.0	8.687886330243791e-11
7.0	7.0	16.0	9.389720735473146e-11
7.0	7.0	17.0	9.416501276679486e-11
7.0	7.0	18.0	1.060572079553392e-10
7.0	7.0	19.0	1.0407091061759454e-10
7.0	7.0	20.0	9.685629743240732e-11
7.0	8.0	0.0	2.6874167824208633e-13
7.0	8.0	1.0	5.372681558949041e-13
7.0	8.0	2.0	7.405791160658942e-13
7.0	8.0	3.0	1.0797815282883533e-12
7.0	8.0	4.0	1.6367308870623897e-12
7.0	8.0	5.0	3.227550250434177e-12
7.0	8.0	6.0	4.30494081343143e-12
7.0	8.0	7.0	6.3507755562946736e-12
7.0	8.0	8.0	7.389022706002453e-12
7.0	8.0	9.0	1.1486449205404621e-11
7.0	8.0	10.0	1.457213398557892e-11
7.0	8.0	11.0	1.747807912083645e-11
7.0	8.0	12.0	2.2026591863736067e-11
7.0	8.0	13.0	2.424415697464616e-11
7.0	8.0	14.0	2.8332011915827712e-11
7.0	8.0	15.0	3.559593571377024e-11
7.0	8.0	16.0	3.688279682778453e-11
7.0	8.0	17.0	4.666026919819856e-11
7.0	8.0	18.0	4.247270898420103e-11
7.0	8.0	19.0	3.9849007368793066e-11
7.0	8.0	20.0	3.919465068554437e-11
7.0	9.0	0.0	3.193765663776769e-13
7.0	9.0	1.0	5.336246391210259e-13
7.0	9.0	2.0	3.9220773777866016e-13
7.0	9.0	3.0	8.570396129666292e-13
7.0	9.0	4.0	1.1070590732427162e-12
7.0	9.0	5.0	1.7099363910555452e-12
7.0	9.0	6.0	2.945857746647636e-12
7.0	9.0	7.0	3.322742700718359e-12
7.0	9.0	8.0	4.4868677624220445e-12
7.0	9.0	9.0	7.294155673218675e-12
7.0	9.0	10.0	7.35725825263444e-12
7.0	9.0	11.0	9.063580778317145e-12
7.0	9.0	12.0	9.604675415097696e-12
7.0	9.0	13.0	1.2134289897266461e-11
7.0	9.0	14.0	1.5674351887614616e-11
7.0	9.0	15.0	1.7855868668874017e-11
7.0	9.0	16.0	1.864252900440845e-11
7.0	9.0	17.0	1.8164678531859415e-11
7.0	9.0	18.0	2.2772845958344575e-11
7.0	9.0	19.0	2.3218840024137887e-11
7.0	9.0	20.0	2.1820673623963057e-11
7.0	10.0	0.0	1.8427730738891906e-13
7.0	10.0	1.0	4.466221833813335e-13
7.0	10.0	2.0	4.701043431756163e-13
7.0	10.0	3.0	4.4215152135343355e-13
7.0	10.0	4.0	1.0566120472350889e-12
7.0	10.0	5.0	1.62578844352263e-12
7.0	10.0	6.0	1.9079580477968626e-12
7.0	10.0	7.0	1.6891999082698727e-12
7.0	10.0	8.0	1.7447232635628872e-12
7.0	10.0	9.0	2.7553767096563187e-12
7.0	10.0	10.0	3.662825599965553e-12
7.0	10.0	11.0	4.961931549939553e-12
7.0	10.0	12.0	4.892549052241004e-12
7.0	10.0	13.0	6.4895604774954245e-12
7.0	10.0	14.0	6.368381401129162e-12
7.0	10.0	15.0	7.922598630869677e-12
7.0	10.0	16.0	1.0819998004344949e-11
7.0	10.0	17.0	9.617726465455271e-12
7.0	10.0	18.0	1.0894854781512958e-11
7.0	10.0	19.0	1.1746163794527705e-11
7.0	10.0	20.0	1.2165788554576694e-11
8.0	0.0	0.0	4.371259202464838e-13
8.0	0.0	1.0	2.9302367971562737e-13
8.0	0.0	2.0	4.0473551334114846e-13
8.0	0.0	3.0	7.450734005687236e-13
8.0	0.0	4.0	8.858749522005058e-13
8.0	0.0	5.0	1.1797194790913927e-12
8.0	0.0	6.0	1.299736115271805e-12
8.0	0.0	7.0	1.6996364098203754e-12
8.0	0.0	8.0	2.0432902498127413e-12
8.0	0.0	9.0	2.447574725202427e-12
8.0	0.0	10.0	2.61328111598317e-12
8.0	0.0	11.0	3.1063928149655734e-12
8.0	0.0	12.0	5.2578577844969486e-12
8.0	0.0	13.0	4.741674388670545e-12
8.0	0.0	14.0	5.899972652770534e-12
8.0	0.0	15.0	6.279704233938457e-12
8.0	0.0	16.0	8.092320142650187e-12
8.0	0.0	17.0	8.01930634752808e-12
8.0	0.0	18.0	6.995306916715726e-12
8.0	0.0	19.0	8.509877531610851e-12
8.0	0.0	20.0	9.242847307516307e-12
8.0	1.0	0.0	1.9419657553844693e-13
8.0	1.0	1.0	3.117202275891499e-13
8.0	1.0	2.0	4.4444959280138364e-13
8.0	1.0	3.0	9.591861482541475e-13
8.0	1.0	4.0	1.31157891718982e-12
8.0	1.0	5.0	1.8883870627338527e-12
8.0	1.0	6.0	2.6690996277931848e-12
8.0	1.0	7.0	2.158324528832611e-12
8.0	1.0	8.0	3.4565468532127994e-12
8.0	1.0	9.0	4.6469927068347984e-12
8.0	1.0	10.0	5.9429895104159185e-12
8.0	1.0	11.0	6.0106671774789265e-12
8.0	1.0	12.0	7.9173412054922e-12
8.0	1.0	13.0	8.874854144152817e-12
8.0	1.0	14.0	9.6241329686593e-12
8.0	1.0	15.0	1.0672093436666266e-11
8.0	1.0	16.0	1.2555826832340653e-11
8.0	1.0	17.0	1.3632837999520333e-11
8.0	1.0	18.0	1.4489963059230815e-11
8.0	1.0	19.0	1.468940240996948e-11
8.0	1.0	20.0	1.2946961830665169e-11
8.0	2.0	0.0	2.3777449032057873e-13
8.0	2.0	1.0	8.074811081112178e-13
8.0	2.0	2.0	5.891832385020756e-13
8.0	2.0	3.0	1.134900425945028e-12
8.0	2.0	4.0	1.4314240855295965e-12
8.0	2.0	5.0	2.497490412903576e-12
8.0	2.0	6.0	3.243797660495066e-12
8.0	2.0	7.0	3.6144377947959584e-12
8.0	2.0	8.0	6.454326116457391e-12
8.0	2.0	9.0	6.7635175356542156e-12
8.0	2.0	10.0	9.7055042847838e-12
8.0	2.0	11.0	1.0568821844156895e-11
8.0	2.0	12.0	1.571544863954184e-11
8.0	2.0	13.0	1.403559954519854e-11
8.0	2.0	14.0	1.841876108072484e-11
8.0	2.0	15.0	2.0184847141466685e-11
8.0	2.0	16.0	2.204120417879734e-11
8.0	2.0	17.0	2.5259436508712845e-11
8.0	2.0	18.0	2.551215158777092e-11
8.0	2.0	19.0	2.8988994088802106e-11
8.0	2.0	20.0	2.642983587284071e-11
8.0	3.0	0.0	3.4008157694526314e-13
8.0	3.0	1.0	9.796257807513813e-13
8.0	3.0	2.0	1.686905181697964e-12
8.0	3.0	3.0	1.3468664414109413e-12
8.0	3.0	4.0	2.3250635054284667e-12
8.0	3.0	5.0	2.9442863461285654e-12
8.0	3.0	6.0	4.324347432479424e-12
8.0	3.0	7.0	6.8652216177000825e-12
8.0	3.0	8.0	8.337749799994688e-12
8.0	3.0	9.0	1.1238974138348184e-11
8.0	3.0	10.0	1.6257189960126402e-11
8.0	3.0	11.0	2.179016425055453e-11
8.0	3.0	12.0	2.2768787757620152e-11
8.0	3.0	13.0	2.92496060111574e-11
8.0	3.0	14.0	3.457354421691351e-11
8.0	3.0	15.0	3.8922733169685776e-11
8.0	3.0	16.0	3.9908413352022965e-11
8.0	3.0	17.0	4.4193278786973925e-11
8.0	3.0	18.0	4.797155916627769e-11
8.0	3.0	19.0	4.8942254517231814e-11
8.0	3.0	20.0	4.462316597227204e-11
8.0	4.0	0.0	6.229870473292625e-13
8.0	4.0	1.0	1.1079205044256343e-12
8.0	4.0	2.0	9.306679413023269e-13
8.0	4.0	3.0	2.0197144140657045e-12
8.0	4.0	4.0	3.0771926660206027e-12
8.0	4.0	5.0	5.812371362761002e-12
8.0	4.0	6.0	7.229710618010727e-12
8.0	4.0	7.0	9.442075854400806e-12
8.0	4.0	8.0	1.7457793175383082e-11
8.0	4.0	9.0	1.8900728618656885e-11
8.0	4.0	10.0	2.8867120289712023e-11
8.0	4.0	11.0	2.932455966857717e-11
8.0	4.0	12.0	3.8648592999269495e-11
8.0	4.0	13.0	4.846513737878377e-11
8.0	4.0	14.0	5.450979229903666e-11
8.0	4.0	15.0	5.91550013837374e-11
8.0	4.0	16.0	6.567093719703176e-11
8.0	4.0	17.0	6.873508205302515e-11
8.0	4.0	18.0	7.236182825214355e-11
8.0	4.0	19.0	7.67617147784048e-11
8.0	4.0	20.0	7.122174961301979e-11
8.0	5.0	0.0	5.37643327825801e-13
8.0	5.0	1.0	7.770915035098699e-13
8.0	5.0	2.0	1.0318779709798958e-12
8.0	5.0	3.0	1.5807246928090912e-12
8.0	5.0	4.0	3.210405065139983e-12
8.0	5.0	5.0	4.818959891617035e-12
8.0	5.0	6.0	6.159280452393086e-12
8.0	5.0	7.0	1.2229726549798373e-11
8.0	5.0	8.0	1.6010214373724465e-11
8.0	5.0	9.0	2.0503673510188146e-11
8.0	5.0	10.0	2.8904892822386333e-11
8.0	5.0	11.0	3.938609561467766e-11
8.0	5.0	12.0	4.85494232297776e-11
8.0	5.0	13.0	5.479211714505748e-11
8.0	5.0	14.0	6.13877491829628e-11
8.0	5.0	15.0	7.130664552599874e-11
8.0	5.0	16.0	7.415392749241758e-11
8.0	5.0	17.0	7.820721134872987e-11
8.0	5.0	18.0	8.68269311878196e-11
8.0	5.0	19.0	9.011255807052934e-11
8.0	5.0	20.0	9.262175713363103e-11
8.0	6.0	0.0	2.3968536510321303e-13
8.0	6.0	1.0	5.880451700650899e-13
8.0	6.0	2.0	1.1194103500322774e-12
8.0	6.0	3.0	1.4822953966655324e-12
8.0	6.0	4.0	3.0044597853131063e-12
8.0	6.0	5.0	3.833982207199218e-12
8.0	6.0	6.0	6.96693882716094e-12
8.0	6.0	7.0	1.1561266881053096e-11
8.0	6.0	8.0	1.3894908646927518e-11
8.0	6.0	9.0	1.7136509116535376e-11
8.0	6.0	10.0	2.6695314782660894e-11
8.0	6.0	11.0	4.062294521129596e-11
8.0	6.0	12.0	4.199096696980221e-11
8.0	6.0	13.0	4.396590821482501e-11
8.0	6.0	14.0	5.2351160248149644e-11
8.0	6.0	15.0	5.774508572087244e-11
8.0	6.0	16.0	6.46709862572148e-11
8.0	6.0	17.0	6.966164903794886e-11
8.0	6.0	18.0	7.027372711236391e-11
8.0	6.0	19.0	7.264535702480705e-11
8.0	6.0	20.0	7.088197993966154e-11
8.0	7.0	0.0	6.263437999859263e-13
8.0	7.0	1.0	7.102805696787896e-13
8.0	7.0	2.0	1.2538324154008908e-12
8.0	7.0	3.0	1.922461845584594e-12
8.0	7.0	4.0	2.6317820533355883e-12
8.0	7.0	5.0	2.26620098561287e-12
8.0	7.0	6.0	3.681596435680391e-12
8.0	7.0	7.0	7.176294801887991e-12
8.0	7.0	8.0	8.319617412369677e-12
8.0	7.0	9.0	1.2014996818323265e-11
8.0	7.0	10.0	1.5734861418641596e-11
8.0	7.0	11.0	1.9812975665788863e-11
8.0	7.0	12.0	2.373073069031288e-11
8.0	7.0	13.0	2.8944057931518417e-11
8.0	7.0	14.0	3.106002420566209e-11
8.0	7.0	15.0	3.693795921518852e-11
8.0	7.0	16.0	4.192422998475107e-11
8.0	7.0	17.0	4.4614829223302516e-11
8.0	7.0	18.0	4.9286032481531996e-11
8.0	7.0	19.0	4.5175192194913126e-11
8.0	7.0	20.0	4.698581619863687e-11
8.0	8.0	0.0	3.067971137011152e-13
8.0	8.0	1.0	5.147153213224137e-13
8.0	8.0	2.0	8.046040719879742e-13
8.0	8.0	3.0	1.3004654186967997e-12
8.0	8.0	4.0	1.1817943260454887e-12
8.0	8.0	5.0	1.6775324380804433e-12
8.0	8.0	6.0	2.5779400193809866e-12
8.0	8.0	7.0	3.325070308201949e-12
8.0	8.0	8.0	4.878455497287384e-12
8.0	8.0	9.0	6.509594169542658e-12
8.0	8.0	10.0	7.813196714653345e-12
8.0	8.0	11.0	1.2680691998455378e-11
8.0	8.0	12.0	1.397535728436206e-11
8.0	8.0	13.0	1.6494663021449148e-11
8.0	8.0	14.0	1.5103546787140402e-11
8.0	8.0	15.0	1.9053528896655224e-11
8.0	8.0	16.0	2.142483611948246e-11
8.0	8.0	17.0	2.021607125981541e-11
8.0	8.0	18.0	2.9277767615476044e-11
8.0	8.0	19.0	2.688883486956947e-11
8.0	8.0	20.0	2.835832046880282e-11
8.0	9.0	0.0	1.275993025142825e-13
8.0	9.0	1.0	4.3968207505945516e-13
8.0	9.0	2.0	4.4942591816025466e-13
8.0	9.0	3.0	5.828234816362142e-13
8.0	9.0	4.0	1.4002601822199012e-12
8.0	9.0	5.0	1.259064930865263e-12
8.0	9.0	6.0	2.258322717961307e-12
8.0	9.0	7.0	2.2561196350247683e-12
8.0	9.0	8.0	3.3812930122393074e-12
8.0	9.0	9.0	4.299503638484708e-12
8.0	9.0	10.0	5.288920627734841e-12
8.0	9.0	11.0	5.121947211907848e-12
8.0	9.0	12.0	6.302671764886094e-12
8.0	9.0	13.0	7.918118131867889e-12
8.0	9.0	14.0	9.294542377036159e-12
8.0	9.0	15.0	1.1044042255969758e-11
8.0	9.0	16.0	1.260751283043732e-11
8.0	9.0	17.0	1.3564545261405029e-11
8.0	9.0	18.0	1.4603263880424374e-11
8.0	9.0	19.0	1.5908656758798037e-11
8.0	9.0	20.0	2.0665462592499962e-11
8.0	10.0	0.0	1.525422335890483e-13
8.0	10.0	1.0	1.8005110724057722e-13
8.0	10.0	2.0	6.064982516547616e-13
8.0	10.0	3.0	5.625711529737655e-13
8.0	10.0	4.0	6.803670204229426e-13
8.0	10.0	5.0	1.1503622274822525e-12
8.0	10.0	6.0	1.2283009893312703e-12
8.0	10.0	7.0	1.1177571028651307e-12
8.0	10.0	8.0	1.7045607998071038e-12
8.0	10.0	9.0	2.3628984470929306e-12
8.0	10.0	10.0	2.2126072065675756e-12
8.0	10.0	11.0	3.907737640824468e-12
8.0	10.0	12.0	4.22831539928253e-12
8.0	10.0	13.0	3.765605075989577e-12
8.0	10.0	14.0	5.26540203711329e-12
8.0	10.0	15.0	6.885340603706566e-12
8.0	10.0	16.0	7.844577535425911e-12
8.0	10.0	17.0	8.119146471693744e-12
8.0	10.0	18.0	7.912181402098854e-12
8.0	10.0	19.0	1.021189187267631e-11
8.0	10.0	20.0	6.855959466969699e-12
9.0	0.0	0.0	4.072396568237219e-13
9.0	0.0	1.0	2.976990405614013e-13
9.0	0.0	2.0	2.707625731323544e-13
9.0	0.0	3.0	2.0263623655055007e-13
9.0	0.0	4.0	6.030820508119185e-13
9.0	0.0	5.0	9.747478734191614e-13
9.0	0.0	6.0	9.975618215485124e-13
9.0	0.0	7.0	1.0823863191723794e-12
9.0	0.0	8.0	1.5615880852904678e-12
9.0	0.0	9.0	1.8009731058572909e-12
9.0	0.0	10.0	3.4723930675452727e-12
9.0	0.0	11.0	3.2178513944349405e-12
9.0	0.0	12.0	3.794759186467641e-12
9.0	0.0	13.0	4.119720305092122e-12
9.0	0.0	14.0	4.329527110730134e-12
9.0	0.0	15.0	4.1802391718770195e-12
9.0	0.0	16.0	4.463763638564685e-12
9.0	0.0	17.0	5.760993713025203e-12
9.0	0.0	18.0	5.430427623706722e-12
9.0	0.0	19.0	6.755501438671571e-12
9.0	0.0	20.0	7.080036006441492e-12
9.0	1.0	0.0	4.004807279309919e-13
9.0	1.0	1.0	2.054328296257689e-13
9.0	1.0	2.0	2.9674820450418417e-13
9.0	1.0	3.0	3.75460170774366e-13
9.0	1.0	4.0	7.438185756119512e-13
9.0	1.0	5.0	1.5313714922673626e-12
9.0	1.0	6.0	1.5122401094234125e-12
9.0	1.0	7.0	1.741275886196596e-12
9.0	1.0	8.0	2.3663175734137315e-12
9.0	1.0	9.0	3.483323099289045e-12
9.0	1.0	10.0	4.866138874498723e-12
9.0	1.0	11.0	3.14042258061358e-12
9.0	1.0	12.0	5.307801055896057e-12
9.0	1.0	13.0	7.346323652327127e-12
9.0	1.0	14.0	7.1287739465778435e-12
9.0	1.0	15.0	6.596831001587498e-12
9.0	1.0	16.0	9.1610936413515e-12
9.0	1.0	17.0	9.062101876712551e-12
9.0	1.0	18.0	1.0908963254939254e-11
9.0	1.0	19.0	1.151627921577097e-11
9.0	1.0	20.0	9.54386221511818e-12
9.0	2.0	0.0	5.945376097266995e-13
9.0	2.0	1.0	3.870307890173302e-13
9.0	2.0	2.0	5.365823690304955e-13
9.0	2.0	3.0	7.396473768364829e-13
9.0	2.0	4.0	9.461938660935945e-13
9.0	2.0	5.0	1.7777962280976088e-12
9.0	2.0	6.0	2.307952598619262e-12
9.0	2.0	7.0	2.341873218222132e-12
9.0	2.0	8.0	3.403733127310528e-12
9.0	2.0	9.0	4.782886351855363e-12
9.0	2.0	10.0	5.3854850092659866e-12
9.0	2.0	11.0	7.42903533689052e-12
9.0	2.0	12.0	6.8310232815305885e-12
9.0	2.0	13.0	1.047614115262182e-11
9.0	2.0	14.0	1.0779307837932356e-11
9.0	2.0	15.0	1.2085733710749414e-11
9.0	2.0	16.0	1.2886553148274759e-11
9.0	2.0	17.0	1.4623666963436695e-11
9.0	2.0	18.0	1.664532307967178e-11
9.0	2.0	19.0	1.5255806153704795e-11
9.0	2.0	20.0	1.536930057675764e-11
9.0	3.0	0.0	3.994596807825696e-13
9.0	3.0	1.0	3.0247915760769637e-13
9.0	3.0	2.0	1.1655897808125014e-12
9.0	3.0	3.0	1.3485158733034213e-12
9.0	3.0	4.0	1.3108854373058388e-12
9.0	3.0	5.0	1.6175908221898256e-12
9.0	3.0	6.0	2.3968602845696777e-12
9.0	3.0	7.0	3.667174896017458e-12
9.0	3.0	8.0	5.7731715092973794e-12
9.0	3.0	9.0	6.7620405248405e-12
9.0	3.0	10.0	6.580897691837231e-12
9.0	3.0	11.0	9.128162147657165e-12
9.0	3.0	12.0	1.0990711179093985e-11
9.0	3.0	13.0	1.3198751093881368e-11
9.0	3.0	14.0	1.5027130226997236e-11
9.0	3.0	15.0	1.4831908902430527e-11
9.0	3.0	16.0	1.7260259380938516e-11
9.0	3.0	17.0	2.0455138800542328e-11
9.0	3.0	18.0	2.0177993458285256e-11
9.0	3.0	19.0	1.8099633329231583e-11
9.0	3.0	20.0	2.252813868354287e-11
9.0	4.0	0.0	7.61700234638551e-13
9.0	4.0	1.0	7.248208407761548e-13
9.0	4.0	2.0	6.2374390623915e-13
9.0	4.0	3.0	1.6798367901910126e-12
9.0	4.0	4.0	1.6730501479287304e-12
9.0	4.0	5.0	1.9782263900414685e-12
9.0	4.0	6.0	2.5751756559958557e-12
9.0	4.0	7.0	3.919818967399249e-12
9.0	4.0	8.0	5.105428876339027e-12
9.0	4.0	9.0	7.307229795353827e-12
9.0	4.0	10.0	8.70801394087615e-12
9.0	4.0	11.0	1.184384968809189e-11
9.0	4.0	12.0	1.2598622299504267e-11
9.0	4.0	13.0	1.9220974941676338e-11
9.0	4.0	14.0	2.2643341811048036e-11
9.0	4.0	15.0	2.3133789727518178e-11
9.0	4.0	16.0	2.39352849744384e-11
9.0	4.0	17.0	2.4782448163509566e-11
9.0	4.0	18.0	2.937021507040534e-11
9.0	4.0	19.0	2.673932269658537e-11
9.0	4.0	20.0	2.3949307416405036e-11
9.0	5.0	0.0	2.745638866715152e-13
9.0	5.0	1.0	4.0510575015566767e-13
9.0	5.0	2.0	6.220507609131361e-13
9.0	5.0	3.0	8.299836566908302e-13
9.0	5.0	4.0	1.2582434038093602e-12
9.0	5.0	5.0	1.8668853151721937e-12
9.0	5.0	6.0	3.4026475640953693e-12
9.0	5.0	7.0	4.246007923717618e-12
9.0	5.0	8.0	6.622656110735875e-12
9.0	5.0	9.0	8.120366566365825e-12
9.0	5.0	10.0	1.0122350232825623e-11
9.0	5.0	11.0	1.4437635233026744e-11
9.0	5.0	12.0	1.4839202621444146e-11
9.0	5.0	13.0	1.8343658625932843e-11
9.0	5.0	14.0	2.116332819520444e-11
9.0	5.0	15.0	2.0408380441763796e-11
9.0	5.0	16.0	2.5871835883890496e-11
9.0	5.0	17.0	2.7537508820630433e-11
9.0	5.0	18.0	3.02928066888728e-11
9.0	5.0	19.0	3.3183480915781e-11
9.0	5.0	20.0	3.153316500631055e-11
9.0	6.0	0.0	4.942975832497955e-13
9.0	6.0	1.0	2.7663177422172257e-13
9.0	6.0	2.0	4.0792781420422204e-13
9.0	6.0	3.0	1.0894199955862895e-12
9.0	6.0	4.0	1.6635929474119365e-12
9.0	6.0	5.0	2.0200786983572682e-12
9.0	6.0	6.0	3.4096705528571823e-12
9.0	6.0	7.0	5.149342011125594e-12
9.0	6.0	8.0	5.2324981916271716e-12
9.0	6.0	9.0	6.964670460545237e-12
9.0	6.0	10.0	8.979453371025062e-12
9.0	6.0	11.0	1.16994937004358e-11
9.0	6.0	12.0	1.3107579553175948e-11
9.0	6.0	13.0	1.6851474070297524e-11
9.0	6.0	14.0	2.0251931288462186e-11
9.0	6.0	15.0	2.0702764636055168e-11
9.0	6.0	16.0	2.277520848851078e-11
9.0	6.0	17.0	2.4569478845828855e-11
9.0	6.0	18.0	2.711543900215033e-11
9.0	6.0	19.0	3.0460298728576316e-11
9.0	6.0	20.0	2.6769376621200785e-11
9.0	7.0	0.0	1.300203395268549e-13
9.0	7.0	1.0	6.802944477353151e-13
9.0	7.0	2.0	5.38957179942993e-13
9.0	7.0	3.0	6.932824543684288e-13
9.0	7.0	4.0	1.5288220293767088e-12
9.0	7.0	5.0	1.957857508318846e-12
9.0	7.0	6.0	2.612174531472693e-12
9.0	7.0	7.0	3.4960750671620753e-12
9.0	7.0	8.0	4.4114186582737e-12
9.0	7.0	9.0	5.4566549430711275e-12
9.0	7.0	10.0	7.0984684560870126e-12
9.0	7.0	11.0	9.571275580486806e-12
9.0	7.0	12.0	1.0643479513794224e-11
9.0	7.0	13.0	1.3497170685849044e-11
9.0	7.0	14.0	1.4617823563196512e-11
9.0	7.0	15.0	1.8158590574905792e-11
9.0	7.0	16.0	1.910650625156041e-11
9.0	7.0	17.0	2.3728461041684596e-11
9.0	7.0	18.0	2.053674204890659e-11
9.0	7.0	19.0	2.3712797442283784e-11
9.0	7.0	20.0	2.241429536723999e-11
9.0	8.0	0.0	3.0460561982414375e-13
9.0	8.0	1.0	5.240317815002184e-13
9.0	8.0	2.0	5.144775231521069e-13
9.0	8.0	3.0	5.655860555011424e-13
9.0	8.0	4.0	9.383548416779668e-13
9.0	8.0	5.0	1.6421763761827436e-12
9.0	8.0	6.0	1.8119623653997897e-12
9.0	8.0	7.0	2.2864284894897154e-12
9.0	8.0	8.0	2.9041991638403165e-12
9.0	8.0	9.0	3.7862799054666535e-12
9.0	8.0	10.0	5.277760637906367e-12
9.0	8.0	11.0	6.186651599403674e-12
9.0	8.0	12.0	6.498857241263506e-12
9.0	8.0	13.0	9.372700057848082e-12
9.0	8.0	14.0	8.449510979195627e-12
9.0	8.0	15.0	1.0947939498583645e-11
9.0	8.0	16.0	1.2931574570762067e-11
9.0	8.0	17.0	1.3659462336898245e-11
9.0	8.0	18.0	1.2966939299496727e-11
9.0	8.0	19.0	1.4602401038045578e-11
9.0	8.0	20.0	1.683322077888622e-11
9.0	9.0	0.0	2.5077329441972477e-13
9.0	9.0	1.0	3.010580351042765e-13
9.0	9.0	2.0	1.046797024629581e-12
9.0	9.0	3.0	5.525186225755112e-13
9.0	9.0	4.0	7.373551286739418e-13
9.0	9.0	5.0	1.1152633282270042e-12
9.0	9.0	6.0	1.846916108971163e-12
9.0	9.0	7.0	1.4121745368146831e-12
9.0	9.0	8.0	2.1567701252319664e-12
9.0	9.0	9.0	2.442594837401369e-12
9.0	9.0	10.0	2.884735100113647e-12
9.0	9.0	11.0	4.634440365829894e-12
9.0	9.0	12.0	4.954982086273381e-12
9.0	9.0	13.0	6.1452775963169045e-12
9.0	9.0	14.0	7.547295528475179e-12
9.0	9.0	15.0	6.949297653490706e-12
9.0	9.0	16.0	7.59949851945643e-12
9.0	9.0	17.0	1.0089506331261815e-11
9.0	9.0	18.0	1.0237705903334813e-11
9.0	9.0	19.0	1.0227563756844054e-11
9.0	9.0	20.0	1.2256326396715518e-11
9.0	10.0	0.0	2.093960981021469e-13
9.0	10.0	1.0	2.6793115699485985e-13
9.0	10.0	2.0	4.22993253084917e-13
9.0	10.0	3.0	4.0024180123803063e-13
9.0	10.0	4.0	7.199432410748698e-13
9.0	10.0	5.0	8.506165698524453e-13
9.0	10.0	6.0	1.0326530998034653e-12
9.0	10.0	7.0	1.0102751077883942e-12
9.0	10.0	8.0	1.1543324054470946e-12
9.0	10.0	9.0	2.592730582425306e-12
9.0	10.0	10.0	2.580223403703404e-12
9.0	10.0	11.0	2.6337707107283455e-12
9.0	10.0	12.0	2.776786676315188e-12
9.0	10.0	13.0	3.0974499196590017e-12
9.0	10.0	14.0	3.712114847578776e-12
9.0	10.0	15.0	4.94789362968789e-12
9.0	10.0	16.0	5.161719188595195e-12
9.0	10.0	17.0	6.2710605383091685e-12
9.0	10.0	18.0	6.048143104510063e-12
9.0	10.0	19.0	5.521103691966275e-12
9.0	10.0	20.0	5.05470808316002e-12
10.0	0.0	0.0	2.2040874736177827e-13
10.0	0.0	1.0	1.370814352433563e-13
10.0	0.0	2.0	4.220004662054874e-13
10.0	0.0	3.0	3.616173700821957e-13
10.0	0.0	4.0	6.442610742108956e-13
10.0	0.0	5.0	4.079546621922196e-13
10.0	0.0	6.0	1.4267969871487718e-12
10.0	0.0	7.0	8.890798528562494e-13
10.0	0.0	8.0	1.0260094186282862e-12
